,id,title,genres,vote_average
18232,85639,Run for Cover,"Action,Western",6.8
18233,37721,Accidents Happen,"Comedy,Drama",6.2
18234,56601,The Perfect Game,"Drama,Family",6.3
18235,57585,Elephant White,"Action,Thriller,Fantasy,Crime",5.1
18236,91550,Violet & Daisy,"Thriller,Crime,Drama,Action,Comedy",6.2
18237,62046,Flypaper,"Mystery,Comedy,Crime",6.2
18238,70074,Bullet to the Head,"Action,Crime,Thriller",5.2
18239,76163,The Expendables 2,"Action,Adventure,Thriller",6.1
18240,13396,The Snowman,"Action,Adventure,Animation,Family,Fantasy",7.5
18241,46020,Sharktopus,"Horror,Comedy,Science Fiction,Thriller",4.7
18242,43546,Bathing Beauty,"Comedy,Music",7.0
18243,111607,What Price Glory,"Comedy,Drama,War",5.0
18244,70160,The Hunger Games,"Science Fiction,Adventure,Fantasy",6.9
18245,174593,Blind Justice,,6.7
18246,59457,Womb,"Romance,Science Fiction",5.9
18247,38264,Fire of Conscience,"Action,Thriller,Foreign",6.5
18248,112698,The Goddess,Drama,6.4
18249,77381,Intimate Lighting,"Music,Drama,Comedy",6.5
18250,87911,Sweeney Todd: The Demon Barber of Fleet Street,Horror,5.6
18251,15736,The Death King,Horror,6.8
18252,49026,The Dark Knight Rises,"Action,Crime,Drama,Thriller",7.6
18253,83229,Hovering Over the Water,"Drama,Romance",7.5
18254,36662,Dacii,"War,Drama,History",7.5
18255,49040,The Bourne Legacy,"Action,Thriller",6.0
18256,1254,"Don't Worry, I'm Fine",Drama,7.3
18257,75345,I Melt with You,"Drama,Thriller",5.5
18258,58574,Sherlock Holmes: A Game of Shadows,"Adventure,Action,Crime,Mystery",7.0
18259,66150,Life in a Day,Documentary,7.3
18260,278822,Evidence of Blood,"TV Movie,Drama",5.9
18261,54157,The Cost of Living,Comedy,6.3
18262,26824,Flamenco,Foreign,5.5
18263,73448,A Funny Man,Drama,6.9
18264,56801,Judex,Adventure,7.0
18265,25653,Wild Animals,"Comedy,Crime,Drama",6.9
18266,104465,Moonlight Whispers,,7.4
18267,101173,Coriolanus,"Drama,Thriller",5.9
18268,103597,Americano,Drama,5.0
18269,39287,Stagecoach,Western,4.5
18270,22075,Angelus,"Drama,Comedy",8.3
18271,46741,The Forty-First,Drama,6.6
18272,42450,Macon County Line,Drama,7.6
18273,54900,Gitmek: My Marlon and Brando,Drama,0.0
18274,61896,Prom Night in Mississippi,Documentary,8.3
18275,83552,This Is Not a Film,Documentary,6.9
18276,125264,Carmen Comes Home,Comedy,7.3
18277,89456,Outside Satan,"Drama,Foreign",7.3
18278,118204,The Student,"Foreign,Drama",6.8
18279,119425,Shit Year,Drama,5.0
18280,17775,Toronto Stories,Drama,4.8
18281,70955,Backstage,Drama,6.8
18282,20186,Better Things,"Drama,Foreign",6.1
18283,99642,A New Life,Drama,7.0
18284,123712,"Why Are the Bells Ringing, Mitica?","Comedy,Drama",5.0
18285,57157,Young Adult,"Comedy,Drama",5.6
18286,30245,Mr. Bones 2: Back from the Past,Comedy,5.1
18287,70577,Faces in the Crowd,"Thriller,Mystery,Crime,Drama",5.8
18288,62838,New Year's Eve,"Comedy,Romance",5.7
18289,56292,Mission: Impossible - Ghost Protocol,"Action,Thriller,Adventure",6.8
18290,262475,G.I. Joe: The Revenge of Cobra,"Family,Fantasy,Action,Science Fiction,War",8.0
18291,74465,We Bought a Zoo,"Drama,Comedy,Family",6.5
18292,40693,April in Paris,"Comedy,Music,Romance",6.0
18293,65754,The Girl with the Dragon Tattoo,"Thriller,Crime,Mystery,Drama",7.2
18294,71469,The Darkest Hour,"Horror,Action,Thriller,Science Fiction",4.8
18295,45320,Picture Me,Documentary,7.3
18296,16939,Last Holiday,"Comedy,Drama",6.8
18297,55301,Alvin and the Chipmunks: Chipwrecked,"Comedy,Fantasy,Family,Music,Animation",5.4
18298,73873,Albert Nobbs,Drama,6.2
18299,52274,Julia's Eyes,"Horror,Thriller",6.7
18300,378477,Metrobranding,"History,Documentary",1.5
18301,51995,Salvation Boulevard,"Comedy,Thriller,Action,Drama",5.6
18302,80038,Friends with Kids,"Comedy,Drama,Romance",5.7
18303,82203,The Girl in the Red Velvet Swing,"Drama,Romance",6.0
18304,63207,Intruders,"Horror,Thriller,Drama",5.2
18305,25688,Pitfall,"Thriller,Crime,Drama",6.6
18306,79777,In the Land of Blood and Honey,"Drama,Romance,War",5.8
18307,84505,Kongo,"Horror,Drama",7.3
18308,25915,Shockproof,"Crime,Drama",6.2
18309,111100,Boy Meets Girl,Comedy,5.5
18310,85942,Model Shop,"Drama,Romance",8.0
18311,58192,Broken Lullaby,Drama,6.3
18312,52359,The Toast of New York,"Comedy,Drama",3.5
18313,75315,Texas,"Drama,Romance,Western",5.3
18314,2349,Peas at 5:30,Drama,5.6
18315,46641,Today's Special,"Comedy,Romance",6.2
18316,92464,Brutal Beauty: Tales of the Rose City Rollers,Documentary,4.0
18317,24986,Sophie's Revenge,"Comedy,Drama,Romance",5.6
18318,56761,Reagan,"Documentary,Foreign",5.2
18319,24833,Santa Buddies,Adventure,5.0
18320,53505,The Last Lions,Documentary,7.2
18321,45138,Machine Gun McCain,"Drama,Action,Thriller,Crime,Foreign",7.3
18322,48153,The Outside Man,"Crime,Thriller",6.8
18323,36522,Private Hell 36,"Crime,Drama,Thriller",4.9
18324,74518,Territories,"Thriller,Horror",5.4
18325,59006,Girl Walks Into a Bar,Comedy,5.1
18326,41066,Professor Layton and the Eternal Diva,"Family,Animation",7.6
18327,53100,Bringing Up Bobby,Comedy,5.1
18328,293114,The Painting Sellers,Drama,0.0
18329,116537,On Thin Ice,"Crime,Drama",0.0
18330,118955,The Chapman Report,"Comedy,Drama,Romance",6.3
18331,72997,Skyscraper Souls,"Drama,Romance",3.4
18332,82698,Ladies vs Ricky Bahl,"Drama,Comedy,Music,Romance,Foreign",6.0
18333,73939,Pariah,Drama,7.0
18334,13247,A Muppet Family Christmas,"Family,TV Movie",6.7
18335,50393,Kung Fu Panda Holiday,"Animation,Family",6.5
18336,71866,Tanner Hall,Drama,5.4
18337,72766,Newlyweds,"Comedy,Romance",5.6
18338,76487,The Devil Inside,"Thriller,Horror",4.6
18339,74523,Born To Race,Action,5.5
18340,76785,Roadie,Drama,6.1
18341,77866,Contraband,"Thriller,Action,Drama,Crime",6.1
18342,14163,Chak De! India,Drama,6.8
18343,74878,Cloportes,"Comedy,Crime",6.1
18344,72821,Mantrap,"Western,Comedy",5.0
18345,389854,The Last Ferry,,0.0
18346,43984,The Cow,"Drama,Foreign",7.7
18347,269963,The Way South,,5.5
18348,148503,Local Color,Drama,6.5
18349,78461,Beneath the Darkness,Thriller,4.8
18350,75301,Being Elmo: A Puppeteer's Journey,"Documentary,Family",7.4
18351,112655,Idol of the Crowds,"Drama,Romance",4.8
18352,63574,Joyful Noise,"Comedy,Music",6.7
18353,37006,Mi mejor enemigo,"Comedy,Drama,Foreign",7.0
18354,95538,To Die Like a Man,"Drama,Music",6.4
18355,184795,The Sea Gull,"Romance,Drama",8.5
18356,62837,Dolphin Tale,"Drama,Family",6.6
18357,63498,Chico & Rita,"Animation,Music,Romance",6.5
18358,71688,The Iron Lady,"History,Drama",6.2
18359,39072,Happy Tears,"Comedy,Drama",4.9
18360,15346,The Golden Boys,"Comedy,Romance",4.8
18361,78182,Elena,"Drama,Thriller",7.0
18362,257608,Khanei ruye ab,,0.0
18363,81527,Aurora,Drama,5.8
18364,53128,With Heart & Soul,"Drama,War",8.0
18365,65233,The Conquest,"Comedy,Drama",5.6
18366,73066,Mad Bastards,"Drama,Foreign",6.3
18367,31309,Mr. Bug Goes to Town,"Animation,Comedy,Family",5.7
18368,148353,Work in Progress,Documentary,7.2
18369,33684,The Wild Bees,"Comedy,Drama",6.4
18370,35156,The End of the Line,Documentary,5.9
18371,72721,Nostalgia for the Light,"Drama,Documentary,Foreign",7.8
18372,162374,Top Floor Left Wing,"Drama,Comedy",7.0
18373,72842,Albatross,Drama,6.1
18374,79465,Loosies,"Comedy,Drama,Romance",5.8
18375,79896,The Revenant,"Comedy,Horror",6.4
18376,57829,The Mill and the Cross,"Drama,History",6.4
18377,42157,One Trick Pony,Drama,6.5
18378,57353,Cat Run,"Action,Comedy,Thriller",6.0
18379,84420,Magic Christmas Tree,,0.0
18380,47383,The Man Next Door,"Drama,Thriller,Foreign",6.5
18381,38541,The Divide,"Horror,Science Fiction,Drama",5.7
18382,52520,Underworld: Awakening,"Fantasy,Action,Horror",6.1
18383,75174,The Grey,"Action,Drama,Thriller",6.4
18384,49527,Man on a Ledge,"Action,Thriller,Crime",6.2
18385,55741,Sacrifice,"Drama,Action,History,Thriller",6.2
18386,68861,Veijarit,"Foreign,Comedy,Drama",5.5
18387,84407,The Pruitt-Igoe Myth,Documentary,6.9
18388,124210,First Family,Comedy,2.7
18389,37038,All Night Long,"Drama,Music",7.0
18390,72313,Gorilla at Large,"Horror,Thriller,Mystery",5.0
18391,8368,The Garden of Eden,Drama,4.2
18392,60938,Time Without Pity,"Mystery,Drama",6.1
18393,145594,Descongelate!,"Drama,Comedy",0.0
18394,58194,White Irish Drinkers,"Drama,Thriller",6.3
18395,70435,Haywire,"Action,Thriller",5.6
18396,66118,Case départ,Comedy,5.9
18397,26283,The Las Vegas Story,Drama,4.6
18398,260064,My Man and I,Drama,0.0
18399,105548,Secrets,"Drama,Western",4.0
18400,110139,Westbound,Western,4.8
18401,94741,The Don Is Dead,"Crime,Drama",5.6
18402,31337,Contact High,Comedy,7.6
18403,65760,The Whistleblower,"Drama,Thriller,Crime",6.6
18404,74997,The Human Centipede 2 (Full Sequence),"Drama,Horror,Crime",4.5
18405,75579,Dad Savage,"Crime,Thriller",6.4
18406,45971,You and Me,"Drama,Crime",8.4
18407,60364,The Nazis - A Warning From History,Documentary,8.8
18408,28632,Zen,"Drama,History",6.2
18409,47648,King of Beggars,"Action,Comedy,Drama",6.5
18410,15044,Einstein and Eddington,"History,Drama",6.8
18411,34179,14 Blades,"Drama,Action,Thriller",6.5
18412,35250,The Locals,Horror,5.7
18413,32831,"Buona Sera, Mrs. Campbell",Comedy,5.6
18414,42990,40 Pounds of Trouble,,6.5
18415,65892,My Future Boyfriend,Comedy,4.6
18416,78450,The Terrorizers,Drama,7.4
18417,87408,Goodbye,Drama,8.5
18418,82321,The Loneliest Planet,Drama,5.8
18419,115150,Images of the World and the Inscription of War,,5.0
18420,96888,Policeman,Drama,5.7
18421,102809,Disorder,Documentary,7.5
18422,86732,Red Psalm,"Drama,War",5.6
18423,86081,Regeneration,"Romance,Crime,Drama",7.5
18424,123690,The Afternoon of a Torturer,"Comedy,Drama",7.0
18425,63230,We Won't Grow Old Together,Drama,5.5
18426,62564,"Turn Me On, Dammit!","Drama,Comedy",6.4
18427,77560,Faust,"Fantasy,Drama",6.8
18428,56815,Post Mortem,"Thriller,Drama,Horror",6.2
18429,25621,Decasia,Documentary,6.7
18430,24870,Viva,"Music,Comedy,Drama",5.6
18431,25774,Fados,"Comedy,Foreign",6.7
18432,58251,Daddy Longlegs,"Drama,Comedy",6.4
18433,125316,Praise,Drama,5.0
18434,97394,Stanley Kubrick's Boxes,Documentary,6.8
18435,21613,Street Mobster,"Crime,Action,Thriller,Foreign",6.3
18436,40939,Alexandria… Why?,Drama,5.0
18437,66436,The Grand Maneuver,"Comedy,Drama,Romance",5.0
18438,32169,Can Go Through Skin,"Drama,Foreign",6.0
18439,70149,Morgen,"Drama,Foreign",5.5
18440,57046,"What's Up, Scarlet?","Comedy,Romance",5.0
18441,27230,Christmas Evil,"Drama,Horror",5.6
18442,58391,Three Wise Men,"Drama,Foreign",5.0
18443,86457,Call Her Savage,Drama,3.5
18444,50357,Apollo 18,"Horror,Thriller,Science Fiction",5.0
18445,82269,Crazy Horse,"Documentary,Foreign",7.4
18446,74998,Seeking Justice,"Action,Drama,Thriller",5.8
18447,159615,The Sound and the Fury,Drama,6.2
18448,54436,La Pointe-Courte,"Romance,Drama",6.1
18449,71670,Hostel: Part III,Horror,4.8
18450,21864,Wyvern,"Drama,Fantasy,Science Fiction",5.5
18451,36865,The Disappearance of Haruhi Suzumiya,"Animation,Comedy,Mystery,Romance,Science Fiction,Drama",7.8
18452,28512,The Poseidon Adventure,"Adventure,Drama,Thriller,Action",4.5
18453,93164,A River Called Titas,"Family,Drama",4.2
18454,90770,The Vanquished,"Drama,Action,Crime",5.5
18455,71271,The Blue Bird,"Drama,Fantasy",6.0
18456,72431,Red Tails,"Drama,Action,Adventure,History,War",5.9
18457,73686,In Darkness,"Drama,War",7.1
18458,43095,Odd Obsession,Drama,5.8
18459,76758,The Flowers of War,"Drama,History,War",7.1
18460,45176,Enthusiasm,Documentary,6.3
18461,70917,The Scenesters,"Comedy,Thriller,Crime,Mystery",4.5
18462,72186,Thunder Soul,"Documentary,Music",8.4
18463,42968,The Nun,"Horror,Mystery",4.3
18464,57190,Vlad,"Thriller,Horror,Science Fiction",3.1
18465,77338,The Intouchables,"Drama,Comedy",8.2
18466,73562,Declaration of War,Drama,7.0
18467,54054,One for the Money,"Action,Comedy,Crime",5.3
18468,35663,The Incredible Petrified World,"Adventure,Science Fiction",3.1
18469,23340,Queen of the Amazons,Adventure,3.0
18470,96495,Becoming Chaz,Documentary,5.0
18471,35659,Countdown to Looking Glass,Drama,6.0
18472,80591,W.E.,"Drama,Romance",5.8
18473,58428,The Innkeepers,"Horror,Thriller",5.4
18474,142118,The Storage,,5.4
18475,130900,Nancy Goes to Rio,"Music,Comedy",6.5
18476,19235,Dog Tags,Drama,3.4
18477,78698,Big Miracle,"Adventure,Drama,Romance",6.6
18478,85949,Collision Earth,"Action,Science Fiction,TV Movie",6.0
18479,122515,The Great Bank Hoax,Comedy,0.0
18480,58704,The Wonderful World of Puss 'n Boots,"Family,Action,Adventure,Comedy,Animation",5.3
18481,101520,Reel Injun,Documentary,7.1
18482,70387,A Man Called Sledge,Western,6.5
18483,76142,Cameraman: The Life and Work of Jack Cardiff,Documentary,7.4
18484,57809,Six Degrees of Celebration,Comedy,6.1
18485,85317,Six Degrees of Celebration 2,Comedy,6.8
18486,57343,This Time Around,"Comedy,Romance",5.2
18487,43711,Enid,Drama,6.2
18488,76651,Jenny,"Comedy,Drama",0.0
18489,244115,The Straits of Love and Hate,,0.0
18490,52517,State Fair,"Comedy,Drama,Romance",5.3
18491,50698,Grave Encounters,"Thriller,Horror",6.2
18492,48492,Detective Dee and the Mystery of the Phantom Flame,"Action,Adventure,Drama,Mystery",6.5
18493,118911,Hurry Sundown,Drama,6.4
18494,56126,Batch '81,"Drama,Thriller",4.2
18495,153845,The Eleventh Year,Documentary,7.0
18496,409900,Forever Yours,,5.0
18497,38371,The Career of Nikos Dyzma,"Comedy,Foreign",6.1
18498,14224,E=mc²,"Action,Comedy",6.7
18499,76726,Chronicle,"Science Fiction,Drama,Thriller",6.6
18500,65086,The Woman in Black,"Drama,Horror,Thriller",6.1
18501,148033,Dottie Gets Spanked,"Comedy,Drama",6.2
18502,80125,Woman in Love,Comedy,6.3
18503,107056,The Dancing Hawk,,0.0
18504,52850,Toast,"Drama,Comedy,History,Family",6.3
18505,64678,The Art of Getting By,"Drama,Romance",6.4
18506,57400,The Human Resources Manager,"Comedy,Drama",7.2
18507,93834,The Overcoat,,5.0
18508,67911,Bucky Larson: Born to Be a Star,Comedy,4.4
18509,66120,The Monk,Thriller,5.8
18510,25058,Can Mr. Smith Get to Washington Anymore?,Documentary,0.0
18511,42457,A Doll's House,"Comedy,Drama",5.6
18512,26223,The Canyon,Thriller,5.9
18513,108688,Cass Timberlane,"Drama,Romance",6.0
18514,192695,All Watched Over by Machines of Loving Grace,Documentary,8.1
18515,42409,Yes: 9012 live,Music,0.0
18516,212713,Kisses For My President,Comedy,6.0
18517,75170,Third Star,Drama,7.5
18518,30849,Living Proof,Drama,3.0
18519,15167,Barbie in the Nutcracker,"Animation,Family",6.4
18520,13976,Dylan Moran: Monster,Comedy,7.8
18521,13586,"Dylan Moran: Like, Totally...",Comedy,7.5
18522,26118,Dylan Moran: What It Is,Comedy,7.6
18523,79133,"Dylan Moran: Yeah, Yeah",Comedy,7.5
18524,59961,Safe House,"Action,Thriller",6.3
18525,72570,The Vow,"Drama,Romance",7.0
18526,63749,Swamp Shark,"TV Movie,Horror,Thriller",4.3
18527,49354,Moon of the Wolf,"Horror,Mystery,Thriller",5.4
18528,76399,She Gods of Shark Reef,"Action,Thriller",3.0
18529,39276,King Kong Escapes,"Action,Fantasy,Horror,Science Fiction",5.9
18530,94209,The Chocolate Soldier,Music,0.0
18531,72338,Frisco Jenny,Drama,5.3
18532,25143,My Boy Jack,"Drama,History",6.5
18533,80379,Louis C.K.: Live at the Beacon Theater,Comedy,8.1
18534,69266,Special Bulletin,"TV Movie,Drama",6.8
18535,84797,As Luck Would Have It,"Drama,Comedy",5.8
18536,75000,The Black Power Mixtape 1967-1975,Documentary,7.7
18537,130090,The Girl from Jones Beach,Comedy,5.5
18538,14205,Holding Trevor,Drama,4.7
18539,29268,Castle of Sand,"Drama,Thriller,Mystery,Foreign",7.5
18540,63217,At Home by Myself... with You,Comedy,0.0
18541,54146,Pitfall,"Fantasy,Drama,Crime,Science Fiction,Foreign",7.1
18542,288094,Casual Relations,Drama,0.0
18543,84028,Warsaw Bridge,,5.0
18544,78480,Monsieur Lazhar,"Drama,Comedy",6.6
18545,108222,Tin Pan Alley,"Drama,Romance",5.0
18546,125695,BookWars,Documentary,0.0
18547,144611,Kino Eye,Documentary,7.8
18548,92670,Silence,"Drama,History",7.1
18549,84200,"For a Good Time, Call...",Comedy,5.8
18550,37621,The Jodorowsky Constellation,Documentary,6.1
18551,99254,Casey Jones,"Action,Adventure",3.8
18552,73700,Janie Jones,"Drama,Music",6.2
18553,91181,Thirteen Women,"Drama,Mystery",5.7
18554,72545,Journey 2: The Mysterious Island,"Adventure,Action,Science Fiction",5.8
18555,124847,Stella Does Tricks,Drama,6.2
18556,86099,Valerie,"Comedy,Foreign",6.7
18557,253105,The Boys,"Drama,War",6.6
18558,112485,Hoodoo Ann,,5.3
18559,51999,Perfect Sense,"Drama,Science Fiction,Romance",6.9
18560,47763,The Shrine,Horror,5.8
18561,16702,Israeli Intelligence,"Action,Comedy",4.3
18562,126016,Johnny Cash at Folsom Prison,Music,0.0
18563,83716,Fake,"Thriller,Crime,Mystery",5.0
18564,84001,Forest of Bliss,,6.0
18565,278458,The Artist,,6.8
18566,79940,Tim and Eric's Billion Dollar Movie,Comedy,5.2
18567,43459,The Pearl,"Adventure,Drama,Romance",8.3
18568,189076,Kuningasjätkä,,5.8
18569,64029,Rollo and the Spirit of the Woods,Family,7.0
18570,29483,Beautiful Kate,"Mystery,Drama",6.0
18571,88491,Chapiteau-Show,Comedy,6.8
18572,404471,Pölynimurikauppiaat,Documentary,0.0
18573,79362,Sommer der Gaukler,,6.0
18574,53174,Kokowaah,Comedy,6.4
18575,84259,Hearts of the West,"Comedy,Western",5.1
18576,71184,When Love Is Not Enough: The Lois Wilson Story,Drama,4.4
18577,37464,Monstrosity,"Horror,Science Fiction",2.3
18578,85988,Sixpack,,5.3
18579,84917,The City Dark,Documentary,8.7
18580,75469,Oka!,Drama,2.5
18581,83732,Bombay Beach,"Documentary,Drama",6.5
18582,215478,The Little Mermaid,"Family,Fantasy",7.0
18583,30596,Bodyguards and Assassins,"Drama,Action,History",6.5
18584,75948,The Sorcerer and the White Snake,"Action,Fantasy",5.6
18585,81870,Flying Swords of Dragon Gate,"Adventure,Action",6.0
18586,29564,Smokin' Aces 2: Assassins' Ball,"Action,Comedy,Crime,Thriller",5.4
18587,71771,Knuckle,"Documentary,Foreign",5.1
18588,16564,Winter in Wartime,"Drama,History,War",6.8
18589,110603,The Three Musketeers,"Adventure,Action,Comedy",7.0
18590,98079,Untamed Youth,Drama,2.3
18591,96771,God's Gift To Women,"Comedy,Romance",0.0
18592,115656,Ricky Rapper and the Bicycle Thief,"Comedy,Family,Music,Foreign",4.0
18593,14933,The Truth About Love,"Romance,Comedy",4.2
18594,73921,Plans for Tomorrow,Drama,5.0
18595,81111,Born to Be Bad,"Romance,Drama",4.7
18596,106199,Así es la vida...,"Drama,Foreign",5.0
18597,147621,The Mysterious X,"Mystery,Drama",6.3
18598,247500,Le 7ème juré,"Crime,Drama",5.8
18599,29750,Metallica: A Year and a Half in the Life Of...,"Documentary,Music",6.8
18600,31400,Balkan Spy,"Drama,Comedy",7.4
18601,81716,We Were Here,Documentary,7.6
18602,140632,Hot Summer Week,Horror,0.0
18603,51578,Happy End,Comedy,7.2
18604,82762,New York in the 50's,,0.0
18605,70954,The Hunter,"Drama,Thriller,Adventure",6.7
18606,74471,The Dead,"Horror,Action,Thriller,Science Fiction",5.8
18607,108155,The Love Trap,"Comedy,Romance",0.0
18608,35671,Kaleidoscope,"Comedy,Crime",6.5
18609,71676,Ghost Rider: Spirit of Vengeance,"Action,Fantasy,Thriller",4.7
18610,77459,A Monster in Paris,"Adventure,Animation,Comedy,Family,Fantasy",6.5
18611,158920,The Souler Opposite,,0.0
18612,163937,Film About a Woman Who…,Drama,7.0
18613,178595,"DOS μια ιστορία αγάπης, απ' την ανάποδη",,4.0
18614,21634,Prayers for Bobby,"Drama,History,TV Movie",7.5
18615,70374,Little Criminals,"Crime,Drama",7.6
18616,44053,Bustin' Down the Door,Documentary,0.0
18617,27902,Love Wrecked,"Family,Romance",4.8
18618,55802,The World According to Ion B.,,8.3
18619,186755,Territorio comanche,,0.0
18620,53798,Father Takes a Wife,"Comedy,Romance",5.0
18621,54507,A Very Potter Musical,"Music,Comedy",7.7
18622,59017,A Very Potter Sequel,"Music,Comedy",7.2
18623,105983,Once Upon a Time in the North,Drama,5.9
18624,51875,Miss Nobody,"Crime,Comedy",4.3
18625,73936,Retreat,"Drama,Thriller,Horror,Science Fiction",5.5
18626,46504,Guy and Madeline on a Park Bench,"Drama,Music,Romance",6.0
18627,147886,The Great Sinner,Drama,6.3
18628,80030,Her Highness and the Bellboy,"Comedy,Romance",4.5
18629,26397,The Civil War,Documentary,9.2
18630,83860,October Baby,Drama,6.8
18631,79890,Khodorkovsky,"Drama,Documentary",3.6
18632,81675,The Bear,"Horror,Action,Comedy,Thriller",4.5
18633,98096,Live Music,"Animation,Music",0.0
18634,59045,Ro.Go.Pa.G.,"Comedy,Drama",7.4
18635,43026,Paris Belongs to Us,Mystery,6.8
18636,168210,Bag of Bones,"Drama,Horror",5.8
18637,62116,Mozart's Sister,Drama,6.2
18638,70876,Seven Days in Utopia,Drama,5.1
18639,57243,The Women on the 6th Floor,Comedy,6.6
18640,29694,One of Our Dinosaurs Is Missing,"Action,Adventure,Comedy,Drama,Family,Mystery,Thriller",5.6
18641,52454,Mega Shark vs. Crocosaurus,"Action,Horror,Science Fiction",2.7
18642,71672,Wrong Turn 4: Bloody Beginnings,"Horror,Thriller",5.2
18643,144454,Moscow Clad in Snow,Documentary,6.5
18644,77495,Sleep Tight,Thriller,7.0
18645,55198,The Munekata Sisters,Drama,0.0
18646,71254,Arena,"Action,Thriller,Science Fiction",5.0
18647,202941,Mail Order Bride,"Comedy,Western",0.0
18648,27709,The Satan Bug,"Mystery,Science Fiction,Thriller,Crime",5.6
18649,53033,Poppy Shakespeare,Drama,0.0
18650,32708,Freedom,Drama,8.0
18651,276220,The Price of Forgiveness,Drama,0.0
18652,36427,I Saw Mommy Kissing Santa Claus,,3.8
18653,45569,Red Hill,"Action,Thriller,Western",6.2
18654,17790,Zone Troopers,"Action,Adventure,Science Fiction,War",3.6
18655,15086,La Patinoire,Comedy,7.0
18656,48458,The Secret Glory,"Documentary,Foreign",6.2
18657,85883,The Woman Who Drinks,"Drama,Romance",8.0
18658,25831,The Prince and the Pauper,"Animation,Comedy,Family",6.7
18659,116231,Another Woman's Life,"Comedy,Drama,Romance",6.1
18660,52264,A Cat in Paris,"Animation,Comedy",6.5
18661,77076,Dr. Goldfoot and the Girl Bombs,"Action,Comedy,Science Fiction",5.3
18662,79707,Children Who Chase Lost Voices,"Animation,Adventure,Drama,Fantasy",7.1
18663,79548,Gone,"Drama,Thriller",5.9
18664,184507,The Plastic Age,,5.0
18665,72213,Courageous,Drama,6.8
18666,17345,Flywheel,"Drama,Family",6.8
18667,57214,Project X,"Comedy,Crime",6.5
18668,73723,The Lorax,"Animation,Family",6.3
18669,25228,Darling,Drama,6.8
18670,73937,The Big Year,Comedy,5.6
18671,214349,The Liar,"Comedy,Drama",7.0
18672,399229,Kovat Miehet,,7.0
18673,18705,Mr. Moto's Last Warning,"Action,Thriller,Mystery",5.5
18674,75674,Act of Valor,"Action,Thriller,War",6.3
18675,38674,Trailer Park Boys,Comedy,7.4
18676,46813,Don Quixote,"Adventure,Comedy,Drama",2.5
18677,82620,Undefeated,Documentary,7.9
18678,59962,This Means War,"Action,Comedy,Romance",5.9
18679,53418,One A.M.,Comedy,6.3
18680,53420,The Cure,Comedy,6.4
18681,53410,The Bank,Comedy,6.4
18682,53403,A Night Out,Comedy,5.5
18683,77669,The Earth Dies Screaming,"Horror,Science Fiction",6.1
18684,26642,The Dark Side of the Sun,"Drama,Romance",4.7
18685,49529,John Carter,"Action,Adventure,Science Fiction",6.1
18686,123320,Canned Dreams,Documentary,10.0
18687,53424,Sunnyside,Comedy,6.4
18688,44246,When We Leave,"Drama,Family",6.9
18689,59974,Genius Within: The Inner Life of Glenn Gould,"Documentary,Music",6.9
18690,85963,Great Directors,Documentary,6.2
18691,196784,Something Big,"Western,Comedy",4.5
18692,119364,The Take,"Action,Thriller,Documentary",8.0
18693,74406,Queen: Days of Our Lives,"Documentary,Music",6.7
18694,53414,Police,Comedy,6.1
18695,53419,Behind the Screen,"Comedy,Romance",6.8
18696,47650,Easy Street,Comedy,7.0
18697,68450,The Art of Flight,"Adventure,Documentary",8.3
18698,79108,Starbuck,Comedy,6.8
18699,64288,Forks Over Knives,Documentary,7.0
18700,167112,Deserter,,5.0
18701,288098,Skies Above the Landscape,Comedy,0.0
18702,46101,United Red Army,"Drama,Foreign,Thriller",6.1
18703,74387,Goon,Comedy,6.5
18704,267197,Landscape with a Woman,Drama,0.0
18705,178543,Blind Pig Who Wants to Fly,Drama,6.0
18706,288291,What Is to Be Done?,Drama,5.0
18707,80184,The Hidden Face,"Thriller,Mystery",7.3
18708,52349,In Gold We Trust,Adventure,5.2
18709,3051,Eye of the Devil,"Crime,Horror,Mystery",6.8
18710,48373,Listen to Your Heart,"Drama,Music,Romance",7.5
18711,47682,Dead on Time,,0.0
18712,20683,Pale Cocoon,"Animation,Science Fiction",6.8
18713,77949,The Awakening,"Horror,Thriller",6.3
18714,41411,The Round Up,"Drama,History,War",7.5
18715,45595,Miral,Drama,5.1
18716,28524,Princess of Mars,"Fantasy,Science Fiction,War",3.1
18717,92117,Like Water,Documentary,6.4
18718,37928,Cencoroll,"Animation,Science Fiction",6.3
18719,91010,Game Change,"TV Movie,Drama,History",6.4
18720,216672,Kill by Inches,,0.0
18721,63493,The Ledge,"Drama,Thriller",5.9
18722,42507,Bestseller,"Horror,Thriller,Mystery,Foreign",6.0
18723,64688,21 Jump Street,"Action,Comedy,Crime",6.7
18724,82532,"Jeff, Who Lives at Home","Drama,Comedy",6.1
18725,14346,Blackballed: The Bobby Dukes Story,Comedy,5.5
18726,61020,Adventures of Captain Marvel,"Fantasy,Action,Science Fiction,Family",7.0
18727,261035,Captain Midnight,"Adventure,Action",0.0
18728,293097,Harmagedon - Erään maailman loppu,,0.0
18729,37942,City of Fear,"Drama,Thriller",6.3
18730,25435,Treed Murray,Thriller,7.8
18731,144326,Satan Never Sleeps,Drama,5.6
18732,170936,SOS Coast Guard,Action,4.0
18733,64786,Yes or No,"Comedy,Romance",7.7
18734,79374,Blind,Thriller,7.5
