movieid,title,budget,revenue,profit,rating
210911,Rigor Mortis,0.0,7865.0,7865.0,
65485,The Dinner,0.0,0.0,0.0,
58509,Unfair Competition,0.0,0.0,0.0,3.5
250666,The Overnighters,0.0,0.0,0.0,
42581,Rock-a-Bye Baby,0.0,0.0,0.0,
43259,Hollywood or Bust,0.0,0.0,0.0,
140513,Bakeneko: A Vengeful Spirit,0.0,0.0,0.0,2.0
271397,The Tribe,0.0,0.0,0.0,
215928,Around the Block,0.0,0.0,0.0,
253312,Space Station 76,0.0,0.0,0.0,
149509,Horns,0.0,0.0,0.0,
250546,Annabelle,6500000.0,255273813.0,248773813.0,
158997,American Promise,0.0,0.0,0.0,
8445,Madicken of June Hill,0.0,0.0,0.0,
86493,She Devils of the SS,0.0,0.0,0.0,2.0
26730,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,0.0,0.0,0.0,3.4375
44445,At Land,0.0,0.0,0.0,
104378,A Study in Choreography for Camera,0.0,0.0,0.0,
22758,Bloody Pit of Horror,0.0,0.0,0.0,
28690,Fangs of the Living Dead,0.0,0.0,0.0,
43749,Wolf Girl,0.0,0.0,0.0,
151368,Open Windows,0.0,0.0,0.0,
244534,Happy Christmas,0.0,0.0,0.0,
286554,Two Night Stand,0.0,18612.0,18612.0,
91878,SS Camp 5: Women's Hell,0.0,0.0,0.0,
56386,SS Experiment Love Camp,0.0,0.0,0.0,
50079,Chained,0.0,0.0,0.0,
52315,Chained Heat 2,0.0,0.0,0.0,
26615,Challenge of the Masters,0.0,0.0,0.0,2.8076923076923075
84062,Darktown Strutters,0.0,0.0,0.0,
234284,Time of Eve: The Movie,0.0,0.0,0.0,
49017,Dracula Untold,70000000.0,215529201.0,145529201.0,
88375,Chandler,0.0,0.0,0.0,
98069,Charles Bradley: Soul of America,0.0,0.0,0.0,2.9285714285714284
38455,Charlie Chan at Monte Carlo,0.0,0.0,0.0,
33386,Charlie Chan at the Circus,0.0,0.0,0.0,
1285,Torrente 3 The Protector,0.0,0.0,0.0,3.73295631825273
227300,Stretch,0.0,0.0,0.0,
107034,San Babila-8 P.M.,0.0,0.0,0.0,
83613,Hellgate,0.0,0.0,0.0,2.8945868945868947
108933,The Sleeping Car,0.0,0.0,0.0,
63360,The Initiation,0.0,0.0,0.0,
118257,Room 666,0.0,0.0,0.0,
169250,The Rat Savior,0.0,0.0,0.0,3.4285714285714284
262543,Automata,7000000.0,0.0,-7000000.0,
241254,The Prince,18000000.0,266586800.0,248586800.0,
152745,As I Lay Dying,0.0,0.0,0.0,
100341,Nicky's Family,0.0,0.0,0.0,
227707,The Adventurer: The Curse of the Midas Box,25000000.0,6399.0,-24993601.0,
25148,Charlie Chan at the Olympics,0.0,0.0,0.0,
28044,Charlie Chan at the Opera,0.0,0.0,0.0,
33691,Stereo,0.0,0.0,0.0,
27371,Crimes of the Future,0.0,0.0,0.0,
109364,Guernica,0.0,0.0,0.0,3.8157894736842106
107928,Gold of Rome,0.0,0.0,0.0,3.2
131887,Entity,0.0,0.0,0.0,
38084,House III: The Horror Show,0.0,1738897.0,1738897.0,
43922,Legendary,0.0,0.0,0.0,
156360,Millie,0.0,0.0,0.0,
75710,Stranger on the Prowl,0.0,0.0,0.0,
39958,The War Boys,0.0,0.0,0.0,
73818,The Entitled,0.0,0.0,0.0,3.75
47525,The Magic of Ordinary Days,0.0,0.0,0.0,3.140845070422535
25450,Ratko: The Dictator's Son,0.0,0.0,0.0,
244761,The Captive,0.0,1075178.0,1075178.0,
251852,The Scribbler,0.0,0.0,0.0,
153532,Benigni,0.0,0.0,0.0,2.0
188598,Ilo Ilo,0.0,0.0,0.0,
206487,Predestination,5500000.0,3000000.0,-2500000.0,
204436,Jack and the Cuckoo-Clock Heart,33.0,0.0,-33.0,
8063,The Red Tent,10000000.0,0.0,-10000000.0,3.227272727272727
249719,Facing Fear,0.0,0.0,0.0,
293271,Moomins on the Riviera,4700000.0,0.0,-4700000.0,
206284,Grace Unplugged,0.0,0.0,0.0,
53187,The Return of Dracula,0.0,0.0,0.0,4.166666666666667
254611,Podwórka,0.0,0.0,0.0,
297263,It's My Mother's Birthday Today,0.0,0.0,0.0,
125607,Spare Bed-Room,0.0,0.0,0.0,3.0
53222,Skhizein,0.0,0.0,0.0,
46247,No Time for Nuts,0.0,0.0,0.0,
79818,A Christmas Memory,0.0,0.0,0.0,
81246,Alien Nation: The Udara Legacy,0.0,0.0,0.0,
52318,Alien Predators,0.0,0.0,0.0,
271007,Appointment in Tokyo,0.0,0.0,0.0,
21394,The Children of Noisy Village,0.0,0.0,0.0,
26111,More About the Children of Noisy Village,0.0,0.0,0.0,3.9051522248243558
108798,The Haunted Castle,0.0,0.0,0.0,
146381,Justin and the Knights of Valour,22000000.0,0.0,-22000000.0,
108648,The Bride from Hades,0.0,0.0,0.0,
273641,Bad Grandpa .5,0.0,0.0,0.0,
54113,The Swan Princess: Escape from Castle Mountain,0.0,273644.0,273644.0,
169883,Barnacle Bill,0.0,0.0,0.0,
34658,The Odd Couple,0.0,0.0,0.0,
62967,The Lady and the Reaper,700000.0,0.0,-700000.0,
48585,Ward 13,0.0,0.0,0.0,
110073,Rabbit,0.0,0.0,0.0,
246741,What We Do in the Shadows,0.0,3333000.0,3333000.0,
276496,The Dark Horse,0.0,0.0,0.0,
282376,Corn Island,0.0,0.0,0.0,
37925,Celine: Through the Eyes of the World,0.0,0.0,0.0,
43398,Challenge to Lassie,0.0,0.0,0.0,
261038,The Newburgh Sting,0.0,0.0,0.0,
23996,RiP!: A Remix Manifesto,0.0,0.0,0.0,
239571,The Best of Me,26000000.0,35926213.0,9926213.0,
245891,John Wick,20000000.0,88761661.0,68761661.0,
208869,Plastic,10.0,0.0,-10.0,
62655,Two Weeks in Another Town,0.0,0.0,0.0,
286654,Reclaim,0.0,0.0,0.0,
91322,Good for Nothing,0.0,0.0,0.0,
38551,Snakes and Earrings,0.0,0.0,0.0,
205587,The Judge,50000000.0,83719388.0,33719388.0,
157829,The Disappearance of Eleanor Rigby: Them,0.0,985007.0,985007.0,1.375
244268,Love Is Strange,0.0,2262223.0,2262223.0,
15377,All the World's Memory,0.0,0.0,0.0,
35847,The Kids,0.0,0.0,0.0,
256,Antoine and Colette,0.0,0.0,0.0,2.6855424813981656
295538,The Culture High,0.0,0.0,0.0,
293205,Recipe for Love,0.0,0.0,0.0,
36072,Mount Head,0.0,0.0,0.0,
228150,Fury,68000000.0,211817906.0,143817906.0,
298317,My Boyfriends' Dogs,0.0,0.0,0.0,
266285,The Salvation,10500000.0,42070000.0,31570000.0,
75007,S.I.S.,0.0,0.0,0.0,
215211,Grace of Monaco,30000000.0,0.0,-30000000.0,
224282,Torn,0.0,0.0,0.0,
239563,St. Vincent,13000000.0,54837234.0,41837234.0,
250989,Berlin Babylon,0.0,0.0,0.0,
215379,Young Ones,0.0,0.0,0.0,
16049,Amazon Jack 3: Jungo Goes Bananas,0.0,0.0,0.0,
252102,Land Ho!,0.0,0.0,0.0,
203186,The Mine,0.0,0.0,0.0,
126323,Mine Games,1500000.0,0.0,-1500000.0,
33387,Charlie Chan at the Race Track,0.0,0.0,0.0,
38457,Charlie Chan at the Wax Museum,0.0,0.0,0.0,
33388,Charlie Chan at Treasure Island,0.0,0.0,0.0,
33389,City in Darkness,0.0,0.0,0.0,3.888888888888889
33392,Charlie Chan in Honolulu,0.0,0.0,0.0,
147923,(A)Sexual,0.0,0.0,0.0,3.5833333333333335
62692,The Donkey's Hide,0.0,0.0,0.0,
438012,Kiljusen herrasväki,0.0,0.0,0.0,
115232,The Purple Ball,0.0,0.0,0.0,
275318,Sleeping Beauty,0.0,0.0,0.0,
156597,Stage Fright,0.0,0.0,0.0,3.1666666666666665
54557,The Chaperone,0.0,0.0,0.0,
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,0.0,0.0,0.0,
38458,Charlie Chan in Panama,0.0,0.0,0.0,
33393,Charlie Chan in Paris,0.0,0.0,0.0,3.75
33394,Charlie Chan in Reno,0.0,0.0,0.0,
38461,Charlie Chan in Rio,0.0,0.0,0.0,
38463,The Chinese Cat,0.0,0.0,0.0,
38454,Charlie Chan on Broadway,0.0,0.0,0.0,
81707,The Wise Kids,0.0,0.0,0.0,
47455,A Modern Coed,0.0,0.0,0.0,3.3
74276,Advertising and the End of the World,0.0,0.0,0.0,
259442,"Tough Guise: Violence, Media & the Crisis in Masculinity",0.0,0.0,0.0,
22072,The Chair,0.0,0.0,0.0,
36323,Jungledyret,0.0,0.0,0.0,
204762,Miss and the Doctors,0.0,0.0,0.0,
28437,The Black Sleep,225000.0,0.0,-225000.0,
124124,Grave Secrets,0.0,0.0,0.0,
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,100654149.0,72654149.0,
267333,Charlie Chan's Chance,0.0,0.0,0.0,
267336,Charlie Chan's Courage,0.0,0.0,0.0,
284785,My Brother the Terrorist,0.0,0.0,0.0,
35017,The Brothers Rico,0.0,0.0,0.0,
117869,El malvado Carabel,0.0,0.0,0.0,3.5
218043,Left Behind,16000000.0,19682924.0,3682924.0,
47454,"Presentation, or Charlotte and Her Steak",0.0,0.0,0.0,
326038,Mariya,0.0,0.0,0.0,
76207,Pleasure Party,0.0,0.0,0.0,
115214,My Father And The Man In Black,0.0,0.0,0.0,
245844,Blind,0.0,0.0,0.0,
118658,10 Minutes,0.0,0.0,0.0,
292445,(Absolutions) Pipilotti's Mistakes,0.0,0.0,0.0,
224946,Motivational Growth,176199.0,0.0,-176199.0,
74790,"Dance Party, USA",0.0,0.0,0.0,
285025,Tour de Force,4000000.0,0.0,-4000000.0,
253292,Harmontown,0.0,0.0,0.0,
161426,You Killed Me First,0.0,0.0,0.0,3.25
265016,Extraterrestrial,0.0,0.0,0.0,
91237,Loner,0.0,0.0,0.0,
127862,Blackbird,0.0,0.0,0.0,
61138,The Whip Hand,0.0,0.0,0.0,
289727,The Rewrite,0.0,4453524.0,4453524.0,
258193,Alien Abduction,0.0,0.0,0.0,
39262,The Mummy's Shroud,0.0,0.0,0.0,
31275,The Creeping Terror,0.0,0.0,0.0,
142946,Why Me?,0.0,0.0,0.0,
39263,Blood from the Mummy's Tomb,0.0,0.0,0.0,
299203,Judgement Day,0.0,0.0,0.0,
2813,Violette,0.0,0.0,0.0,3.2762237762237763
242512,Ouija,5000000.0,103590271.0,98590271.0,
273997,Stop at Nothing: The Lance Armstrong Story,0.0,0.0,0.0,
250578,Leave the World Behind,750000.0,0.0,-750000.0,
274127,A Star for Two,0.0,0.0,0.0,
15021,Films to Keep You Awake: The Baby's Room,0.0,0.0,0.0,
46314,Hugo the Movie Star,0.0,0.0,0.0,
54445,S.W.A.T.: Firefight,8000000.0,0.0,-8000000.0,3.3
242582,Nightcrawler,8500000.0,38697217.0,30197217.0,
252457,The Condemned,0.0,0.0,0.0,
152736,Child of God,0.0,0.0,0.0,
3937,Blondie on a Budget,0.0,0.0,0.0,2.9033923303834808
129943,Breaktime,0.0,0.0,0.0,3.6666666666666665
94513,Two Solutions for One Problem,0.0,0.0,0.0,
129945,The Chorus,0.0,0.0,0.0,3.75
41097,The Seventh Brother,0.0,0.0,0.0,
51576,Darkside Blues,0.0,0.0,0.0,
36523,Felix The Cat: The Movie,9000000.0,1964253.0,-7035747.0,3.0086206896551726
177572,Big Hero 6,165000000.0,652105443.0,487105443.0,
27501,The Bat,0.0,0.0,0.0,
298538,Disaster L.A.: The Last Zombie Apocalypse Begins Here,0.0,0.0,0.0,
49706,Dream Home,0.0,0.0,0.0,
236735,Marshland,4000000.0,5169755.0,1169755.0,
241742,Alone For Christmas,0.0,0.0,0.0,
31446,Archangel,0.0,0.0,0.0,
31024,The Flanagan Boy,0.0,0.0,0.0,
115549,Blue Denim,0.0,0.0,0.0,
228326,The Book of Life,50000000.0,97437106.0,47437106.0,
200727,"Love, Rosie",0.0,4439431.0,4439431.0,
217923,Young Detective Dee: Rise of the Sea Dragon,0.0,72287783.0,72287783.0,
69017,The Dancing Masters,0.0,0.0,0.0,
304850,Hard Sun,0.0,0.0,0.0,
225044,"Like Sunday, Like Rain",0.0,28208.0,28208.0,
273271,Time Lapse,0.0,0.0,0.0,
143516,Winterhawk,0.0,0.0,0.0,
203912,National Theatre Live: Frankenstein,0.0,0.0,0.0,
17278,Mad Monster Party?,0.0,0.0,0.0,
268735,A Very Social Secretary,0.0,0.0,0.0,
169066,Blindfold,0.0,0.0,0.0,2.75
149087,Turning Tide,0.0,0.0,0.0,
72270,Cry Baby Lane,0.0,0.0,0.0,
22599,The Hire: Star,0.0,0.0,0.0,
81424,The Cat Came Back,0.0,0.0,0.0,3.6515151515151514
48504,The Big Snit,0.0,0.0,0.0,
173491,TINY: A Story About Living Small,0.0,0.0,0.0,3.0
264660,Ex Machina,15000000.0,36869414.0,21869414.0,
284306,They Have Escaped,1400000.0,0.0,-1400000.0,
41558,Separation City,0.0,0.0,0.0,
40081,Crippled Avengers,0.0,0.0,0.0,
159304,Runaway,0.0,0.0,0.0,
48488,Strange Invaders,0.0,0.0,0.0,
207752,Thief of Damascus,0.0,0.0,0.0,
27805,Stunt Rock,0.0,0.0,0.0,3.34375
102851,A Cube of Sugar,0.0,0.0,0.0,
41023,Dead Men Walk,0.0,0.0,0.0,
32069,Inserts,0.0,0.0,0.0,
190173,Heart Beat,0.0,0.0,0.0,
12314,The Bridge,0.0,0.0,0.0,
52996,A Fistful of Fingers,0.0,0.0,0.0,
253254,Before I Disappear,0.0,8251.0,8251.0,
208286,Crimes Against Humanity,0.0,0.0,0.0,
212846,Mission Congo,0.0,0.0,0.0,
257874,Beneath,89.0,0.0,-89.0,
38890,Great Guns,0.0,0.0,0.0,
84944,The White Reindeer,0.0,0.0,0.0,3.377483443708609
71098,Jitterbugs,0.0,0.0,0.0,
87060,The Proud Valley,0.0,0.0,0.0,
63140,Breaking and Entering,0.0,0.0,0.0,
268272,Bronx Obama,0.0,0.0,0.0,
3576,Calling Dr. Gillespie,0.0,0.0,0.0,3.5695652173913044
413669,Charlie Chan's Greatest Case,0.0,0.0,0.0,
234862,Mr Hublot,295000.0,0.0,-295000.0,
245700,Mr. Turner,0.0,5405500.0,5405500.0,
224414,Bound by Flesh,0.0,0.0,0.0,
251232,Copenhagen,0.0,0.0,0.0,
278772,Serial Killer Culture,50.0,0.0,-50.0,
38456,Charlie Chan's Murder Cruise,0.0,0.0,0.0,
33708,Charlie Chan's Secret,0.0,0.0,0.0,
21250,Charlotte's Web 2: Wilbur's Great Adventure,0.0,0.0,0.0,
37193,Hue and Cry,0.0,0.0,0.0,
83228,Come and Go,0.0,0.0,0.0,
83226,The Last Dive,0.0,0.0,0.0,
180305,Mercy,0.0,0.0,0.0,
92401,The Red Beret,0.0,0.0,0.0,
77887,Hawaiian Vacation,0.0,0.0,0.0,
116440,Maggie Simpson in The Longest Daycare,0.0,0.0,0.0,
82424,Small Fry,0.0,0.0,0.0,
98622,9,0.0,0.0,0.0,
89888,Wyatt Earp's Revenge,0.0,0.0,0.0,
17082,The Sniper,0.0,0.0,0.0,
273510,Madame Bovary,0.0,0.0,0.0,
103081,Cambridge Spies,0.0,0.0,0.0,3.7777777777777777
141950,Calm at Sea,0.0,0.0,0.0,3.364864864864865
93407,Animal,0.0,0.0,0.0,
122843,The Wedding Video,0.0,0.0,0.0,
52475,Young Goethe in Love,0.0,0.0,0.0,
14575,The Crew,3600000.0,0.0,-3600000.0,
58626,The Hit List,6000000.0,0.0,-6000000.0,
20270,The Prodigy,0.0,0.0,0.0,
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,0.0,0.0,0.0,
41244,A Better Tomorrow III: Love and Death in Saigon,0.0,0.0,0.0,
27310,The Marine 2,0.0,0.0,0.0,2.8333333333333335
55069,The Delivery,500000.0,0.0,-500000.0,3.834008097165992
151933,Dead in Tombstone,5200000.0,0.0,-5200000.0,3.47
260063,Seal Team Eight: Behind Enemy Lines,0.0,0.0,0.0,
230731,Louis & Luca and the Snow Machine,0.0,0.0,0.0,
14830,Doctor Strange,0.0,0.0,0.0,
77499,Barbie: A Perfect Christmas,0.0,0.0,0.0,
264646,LEGO Hero Factory: Savage Planet,0.0,0.0,0.0,
275287,LEGO Hero Factory: Rise of the Rookies,0.0,0.0,0.0,
42313,Tom Sawyer,0.0,0.0,0.0,
12450,King Solomon's Mines,0.0,0.0,0.0,
61495,Santa Claus and the Magic Drum,0.0,0.0,0.0,
19164,The Land Before Time IV: Journey Through the Mists,0.0,0.0,0.0,
19165,The Land Before Time V: The Mysterious Island,0.0,0.0,0.0,
17337,The Land Before Time VI: The Secret of Saurus Rock,0.0,0.0,0.0,
31473,An American Tail: The Treasure of Manhattan Island,0.0,0.0,0.0,
27653,An American Tail: The Mystery of the Night Monster,0.0,0.0,0.0,
196830,Stranded,0.0,0.0,0.0,
57483,Special Forces,0.0,0.0,0.0,
42903,Category 7: The End of the World,0.0,0.0,0.0,
79365,The Jayne Mansfield Story,0.0,0.0,0.0,
171581,The Marine 3: Homefront,0.0,0.0,0.0,
56212,The Stoker,0.0,183640.0,183640.0,
20994,Blind Man's Bluff,0.0,0.0,0.0,
199575,These Final Hours,0.0,0.0,0.0,
178446,Generation War,12000000.0,0.0,-12000000.0,
17108,Kung Fu Dunk,10000000.0,22896728.0,12896728.0,
280795,Haider,0.0,0.0,0.0,
123366,The Fifth Season,0.0,0.0,0.0,
97414,Auschwitz: The Nazis and the 'Final Solution',0.0,0.0,0.0,
34995,Puerto Vallarta Squeeze,0.0,0.0,0.0,
72977,Soccer Dog 2: European Cup,0.0,0.0,0.0,
67669,Going Back,0.0,0.0,0.0,
188102,The Fraternity,4411044.0,0.0,-4411044.0,
41497,American Soldiers: A Day in Iraq,0.0,0.0,0.0,
244563,"Kumiko, the Treasure Hunter",0.0,0.0,0.0,
99819,The Great Match,0.0,0.0,0.0,
256311,Stereo,0.0,0.0,0.0,
130747,The Guardians,0.0,0.0,0.0,
42542,Starship Invasions,0.0,0.0,0.0,
159140,History of the Eagles,0.0,0.0,0.0,
103686,Paradise: Love,3600000.0,24267.0,-3575733.0,
56481,Beyond the Border,0.0,0.0,0.0,
42757,Everything Will Be Fine,0.0,0.0,0.0,
177865,The Hour of the Lynx,3700000.0,0.0,-3700000.0,
86616,The Young Savages,0.0,0.0,0.0,
101307,Rage,0.0,0.0,0.0,2.875
138754,Good Luck. And Take Care of Each Other,914.0,0.0,-914.0,2.25
68197,Chasing Madoff,0.0,0.0,0.0,
166560,Chasing Rainbows,0.0,0.0,0.0,2.5
222731,Chatterbox,0.0,0.0,0.0,
297265,Northern Soul,0.0,0.0,0.0,
54625,Checking Out,500000.0,0.0,-500000.0,
25754,Children of the Corn,4500000.0,0.0,-4500000.0,
25752,Children of the Corn 666: Isaac's Return,0.0,0.0,0.0,3.6260162601626016
25751,Children of the Corn V: Fields of Terror,0.0,0.0,0.0,3.6176470588235294
70575,Children of the Corn: Genesis,0.0,0.0,0.0,
25753,Children of the Corn: Revelation,2500000.0,0.0,-2500000.0,3.827830188679245
45181,Chile Can Do It,0.0,0.0,0.0,
4956,Christine,0.0,0.0,0.0,3.7238292011019283
55596,Christmas in Connecticut,0.0,0.0,0.0,
149023,Christmas Oranges,0.0,0.0,0.0,
71114,Cleopatra,0.0,0.0,0.0,2.0
64679,Cleopatra,0.0,0.0,0.0,
15460,A French Gigolo,0.0,0.0,0.0,
39213,Coach,0.0,0.0,0.0,
74974,Code Name: Emerald,0.0,0.0,0.0,
32079,Cohen and Tate,0.0,64227.0,64227.0,
119213,Cold Around the Heart,0.0,0.0,0.0,
131475,Cold Blooded,0.0,0.0,0.0,
59996,Cold Heart,0.0,0.0,0.0,
144471,"Cole Younger, Gunfighter",0.0,0.0,0.0,
158426,Intersections,7700000.0,0.0,-7700000.0,3.5
41035,Torture Garden,0.0,0.0,0.0,
39239,British Sounds,0.0,0.0,0.0,
26298,Here and Elsewhere,0.0,0.0,0.0,
61415,Meetin' WA,0.0,0.0,0.0,
65612,Keep Your Right Up,0.0,0.0,0.0,3.6163793103448274
53412,A Night in the Show,0.0,0.0,0.0,
53406,By the Sea,0.0,0.0,0.0,3.4516129032258065
53387,Mabel's Married Life,0.0,0.0,0.0,
244838,Lettera Amorosa,0.0,0.0,0.0,
244836,The Ballad of Johnny Guitar,0.0,0.0,0.0,
154188,Conserva Acabada,0.0,0.0,0.0,2.0
253959,The Love of the Three Pomegranates,0.0,0.0,0.0,
199336,Sophia de Mello Breyner Andresen,0.0,0.0,0.0,
293028,Death of a Nation - The Timor Conspiracy,0.0,0.0,0.0,
256679,The Secret Country: The First Australians Fight Back,0.0,0.0,0.0,
12076,Elsk meg i morgen,0.0,0.0,0.0,
55472,Colt .45,0.0,0.0,0.0,
51649,Colt Comrades,0.0,0.0,0.0,
25896,Coming Soon,0.0,0.0,0.0,
172008,Complicit,0.0,0.0,0.0,
201847,Compulsion,4000000.0,0.0,-4000000.0,
250608,Concrete Blondes,3100000.0,0.0,-3100000.0,
69204,Coney Island,0.0,0.0,0.0,
289314,Olive Kitteridge,0.0,0.0,0.0,
265180,Leviathan,0.0,0.0,0.0,
147533,The Russian Novel,0.0,0.0,0.0,
216156,Still Life,0.0,0.0,0.0,
140979,Electronic Labyrinth THX 1138 4EB,0.0,0.0,0.0,
57563,Level Five,0.0,0.0,0.0,
87492,Foxcatcher,24000000.0,12096300.0,-11903700.0,
80680,Baby Needs a New Pair of Shoes,0.0,0.0,0.0,2.6
68715,Illusion of Blood,0.0,0.0,0.0,
122047,Ladies of Leisure,0.0,0.0,0.0,
44092,Reign of Assassins,12000000.0,0.0,-12000000.0,
31418,Everybody Dies But Me,0.0,235432.0,235432.0,
63069,Bank Holiday,0.0,0.0,0.0,3.1166666666666667
53853,The Emperor's Candlesticks,0.0,0.0,0.0,3.5454545454545454
196802,Romance in Manhattan,0.0,0.0,0.0,
112501,Sazen Tange and the Pot Worth a Million Ryo,0.0,0.0,0.0,3.5952380952380953
31879,The Princess Comes Across,0.0,0.0,0.0,
106635,It's Love I'm After,0.0,0.0,0.0,
81113,Thirty Day Princess,0.0,0.0,0.0,
97193,You Belong to Me,0.0,0.0,0.0,
43863,Personal Property,0.0,0.0,0.0,
199534,Wolf Creek 2,8000000.0,9630444.0,1630444.0,
95874,Two-Faced Woman,0.0,0.0,0.0,
82239,Love Is News,0.0,0.0,0.0,
90523,Dark Journey,0.0,0.0,0.0,
14459,Storm Warning,0.0,0.0,0.0,
41234,Blind Alley,0.0,0.0,0.0,
87925,The Last Journey,0.0,0.0,0.0,
57749,The Clinic,0.0,0.0,0.0,
185567,Zulu,16000000.0,0.0,-16000000.0,
140276,The Road to Glory,0.0,0.0,0.0,
27341,The Sign of Four: Sherlock Holmes' Greatest Case,0.0,0.0,0.0,
77951,Walking With Dinosaurs,80000000.0,126546518.0,46546518.0,3.2
52010,"Ultramarines: A Warhammer 40,000 Movie",0.0,0.0,0.0,
75258,Secret of the Wings,0.0,0.0,0.0,
25475,Tinker Bell and the Lost Treasure,0.0,0.0,0.0,
50114,Tyson,0.0,0.0,0.0,
99785,The Conductor,0.0,0.0,0.0,
41545,Tsar,15000000.0,0.0,-15000000.0,
41842,Taxi Blues,0.0,0.0,0.0,
59101,Confessions of an Opium Eater,0.0,0.0,0.0,
85518,Confidence Girl,0.0,0.0,0.0,
292498,Confidentially Connie,0.0,0.0,0.0,
63787,Convicted,0.0,0.0,0.0,
71034,Convicts,0.0,0.0,0.0,
91580,Cool Blue,0.0,0.0,0.0,
50119,Cool Dog,0.0,0.0,0.0,
17699,Coral Reef Adventure,0.0,0.0,0.0,
14666,Cougar Club,0.0,0.0,0.0,
61856,Courage of Lassie,0.0,0.0,0.0,
36597,Wuthering Heights,0.0,0.0,0.0,
105528,Cowgirls n' Angels,0.0,120680.0,120680.0,
57573,Craig Ferguson: Does This Need to Be Said?,0.0,0.0,0.0,
160019,Crash Dive,0.0,0.0,0.0,
134688,D.L. Hughley: Reset,0.0,0.0,0.0,
15501,Dane Cook: Vicious Circle,0.0,0.0,0.0,
18434,Crazy,0.0,0.0,0.0,
16080,Crazy Eights,0.0,0.0,0.0,
232866,And So It Is,0.0,0.0,0.0,
89602,Crazy Mama,0.0,0.0,0.0,
74295,Crime and Punishment,0.0,0.0,0.0,
101330,Light Years Away,0.0,0.0,0.0,
109809,Crime and Punishment,0.0,0.0,0.0,
59838,Critic's Choice,0.0,0.0,0.0,2.8333333333333335
2089,Cutaway,9.0,0.0,-9.0,3.300503235082674
290729,Sniper: Legacy,0.0,0.0,0.0,
293633,Catch Hell,2500000.0,0.0,-2500000.0,
152943,Pentimento,0.0,0.0,0.0,
290542,You're Not You,0.0,11486.0,11486.0,
35917,Crime in the Streets,0.0,0.0,0.0,
52364,Crisis,0.0,0.0,0.0,
57738,Cross My Heart,0.0,0.0,0.0,
24091,Crush,0.0,0.0,0.0,
183662,Crush,0.0,0.0,0.0,
72103,Cry 'Havoc',0.0,0.0,0.0,
20362,Cry of the City,0.0,0.0,0.0,
173761,Curandero,0.0,0.0,0.0,
25391,Cyborg 3: The Recycler,0.0,0.0,0.0,
64160,Cyborg Cop II,0.0,0.0,0.0,
64161,Cyborg Cop III,0.0,0.0,0.0,
64372,Dana Carvey: Squatting Monkeys Tell No Lies,0.0,0.0,0.0,
31775,Dave Attell: Captain Miserable,0.0,0.0,0.0,
255476,Dakota's Summer,0.0,0.0,0.0,
253899,Danger Zone,0.0,0.0,0.0,
38470,Dangerous Money,0.0,0.0,0.0,
125257,Muddy River,0.0,0.0,0.0,3.5
207933,Stonehearst Asylum,0.0,0.0,0.0,
49585,Russia 88,0.0,0.0,0.0,
36407,Strawberry Wine,0.0,0.0,0.0,
136743,The Third Half,0.0,0.0,0.0,
238203,A Star Athlete,0.0,0.0,0.0,
107413,Snake Woman's Curse,0.0,0.0,0.0,
205819,Aglaya,0.0,0.0,0.0,
238628,Tangerines,0.0,0.0,0.0,
260001,Life Partners,0.0,8265.0,8265.0,
286817,Anatomy of a Love Seen,0.0,0.0,0.0,
57875,The Snow Woman,0.0,0.0,0.0,
256092,Drive Hard,12000000.0,0.0,-12000000.0,
198225,The Ghost Story of Oiwa's Spirit,0.0,0.0,0.0,
248870,An Apology to Elephants,0.0,0.0,0.0,
183108,Ecstasy in Entropy,0.0,0.0,0.0,
61525,Air Raid Wardens,0.0,0.0,0.0,
156317,Alias the Doctor,0.0,0.0,0.0,3.0
145762,Now!,0.0,0.0,0.0,
127375,America's Most Haunted Inns,20.0,0.0,-20.0,
299313,Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku',0.0,0.0,0.0,
148326,Captain January,0.0,0.0,0.0,3.0
222772,Lion's Heart,0.0,0.0,0.0,
25553,Dark of the Sun,0.0,0.0,0.0,
107682,"C'est La Vie, Mon Cheri",0.0,0.0,0.0,2.611111111111111
180427,Frisco Kid,0.0,0.0,0.0,
209271,Hateship Loveship,0.0,0.0,0.0,
195068,Hearts Divided,0.0,0.0,0.0,
52989,How the Toys Saved Christmas,0.0,0.0,0.0,
33570,Ice Castles,0.0,0.0,0.0,
172226,In Secret,0.0,0.0,0.0,
91343,It's a Small World,0.0,0.0,0.0,
40661,Kickboxer 5: The Redemption,0.0,0.0,0.0,
188066,Kiki,0.0,0.0,0.0,
156356,Kiki,0.0,0.0,0.0,
230743,My Prairie Home,0.0,0.0,0.0,
85910,The Rolling Stones - Let's Spend the Night Together,0.0,0.0,0.0,3.6333333333333333
290862,Man for a Day,0.0,0.0,0.0,
199851,Hawaii,0.0,0.0,0.0,
112735,The Skinny,0.0,0.0,0.0,3.8181818181818183
96239,Remington and the Curse of the Zombadings,22361.0,721651.0,699290.0,2.78
128154,Out in the Dark,0.0,0.0,0.0,
